document,word,tfidf score
Colgate University.csv,legal,0.037514964656271826
Colgate University.csv,legally,0.0
Colgate University.csv,lessons,0.0
Colgate University.csv,let,0.0
Colgate University.csv,letter,0.0
Colgate University.csv,levels,0.06456207764079386
Colgate University.csv,liberal,0.0
Colgate University.csv,life,0.0
Colgate University.csv,light,0.0
Colgate University.csv,like,0.0
Colgate University.csv,likely,0.0
Colgate University.csv,limited,0.0
Colgate University.csv,limits,0.0
Colgate University.csv,live,0.0
Colgate University.csv,lived,0.0
Colgate University.csv,lives,0.0
Colgate University.csv,living,0.0
Colgate University.csv,local,0.0
Colgate University.csv,long,0.0
Colgate University.csv,longer,0.0
Colgate University.csv,longstanding,0.06456207764079386
Colgate University.csv,look,0.05537614186980186
Colgate University.csv,low,0.0
Colgate University.csv,maintain,0.0
Colgate University.csv,maintaining,0.0
Colgate University.csv,majority,0.0
Colgate University.csv,make,0.0
Colgate University.csv,makes,0.0
Colgate University.csv,making,0.0
Colgate University.csv,manner,0.0
Colgate University.csv,marginalized,0.0
Colgate University.csv,matter,0.0
Colgate University.csv,matters,0.0
Colgate University.csv,meaningful,0.0
Colgate University.csv,means,0.0
Colgate University.csv,meantime,0.0
Colgate University.csv,meet,0.0
Colgate University.csv,meeting,0.0
Colgate University.csv,member,0.0
Colgate University.csv,members,0.0
Colgate University.csv,men,0.0
Colgate University.csv,merely,0.0
Colgate University.csv,message,0.0
Colgate University.csv,methods,0.0
Colgate University.csv,michael,0.0
Colgate University.csv,michigan,0.0
Colgate University.csv,minority,0.0
Colgate University.csv,mission,0.05829311454467802
Colgate University.csv,missions,0.0
Colgate University.csv,mit,0.0
Colgate University.csv,mobility,0.0
Colgate University.csv,model,0.0
Colgate University.csv,moment,0.0
Colgate University.csv,month,0.0
Colgate University.csv,months,0.046924288733393285
Colgate University.csv,morning,0.0
Colgate University.csv,mudd,0.0
Colgate University.csv,multicultural,0.0
Colgate University.csv,nation,0.0
Colgate University.csv,national,0.0
Colgate University.csv,native,0.0
Colgate University.csv,navigate,0.0
Colgate University.csv,navigating,0.0
Colgate University.csv,nearly,0.0
Colgate University.csv,necessary,0.0
Colgate University.csv,need,0.0
Colgate University.csv,needed,0.0
Colgate University.csv,needs,0.0
Colgate University.csv,negative,0.0
Colgate University.csv,neutral,0.0
Colgate University.csv,new,0.037514964656271826
Colgate University.csv,newly,0.0
Colgate University.csv,non,0.0
Colgate University.csv,north,0.0
Colgate University.csv,northeastern,0.0
Colgate University.csv,northwestern,0.0
Colgate University.csv,note,0.0
Colgate University.csv,number,0.11877765378651585
Colgate University.csv,obligation,0.0
Colgate University.csv,offer,0.0
Colgate University.csv,office,0.0
Colgate University.csv,olin,0.0
Colgate University.csv,ongoing,0.0
Colgate University.csv,open,0.0
Colgate University.csv,opinion,0.08961250413720104
Colgate University.csv,opinions,0.0
Colgate University.csv,opportunities,0.0
Colgate University.csv,opportunity,0.0
Colgate University.csv,organizations,0.0
Colgate University.csv,outcome,0.0
Colgate University.csv,outcomes,0.0
Colgate University.csv,outreach,0.0
Colgate University.csv,outstanding,0.0
Colgate University.csv,page,0.0
Colgate University.csv,painful,0.0
Colgate University.csv,participation,0.0
Colgate University.csv,particularly,0.0
Colgate University.csv,partners,0.0
Colgate University.csv,partnerships,0.0
Colgate University.csv,passed,0.0
Colgate University.csv,past,0.0
Colgate University.csv,path,0.0
Colgate University.csv,paths,0.0
Colgate University.csv,peer,0.0
Colgate University.csv,penn,0.0
Colgate University.csv,people,0.0
Colgate University.csv,permissible,0.0
Colgate University.csv,permitted,0.0
Colgate University.csv,persist,0.0
Colgate University.csv,person,0.0
Colgate University.csv,personal,0.0
Colgate University.csv,personally,0.0
Colgate University.csv,perspectives,0.0
Colgate University.csv,pitzer,0.0
Colgate University.csv,place,0.0
Colgate University.csv,places,0.0
Colgate University.csv,plan,0.0
Colgate University.csv,plans,0.0
Colgate University.csv,pluralism,0.0
Colgate University.csv,point,0.0
Colgate University.csv,points,0.0
Colgate University.csv,policies,0.04039833075306727
Colgate University.csv,pomona,0.0
Colgate University.csv,population,0.0
Colgate University.csv,position,0.0
Colgate University.csv,positive,0.0
Colgate University.csv,possible,0.048084854457473174
Colgate University.csv,potential,0.04583410481105824
Colgate University.csv,powell,0.0
Colgate University.csv,power,0.0
Colgate University.csv,powerful,0.0
Colgate University.csv,practice,0.0
Colgate University.csv,practices,0.10337925172058593
Colgate University.csv,precedent,0.0
Colgate University.csv,preparation,0.0
Colgate University.csv,prepare,0.0
Colgate University.csv,prepared,0.0
Colgate University.csv,prepares,0.0
Colgate University.csv,preparing,0.0
Colgate University.csv,present,0.0
Colgate University.csv,president,0.0
Colgate University.csv,principle,0.0
Colgate University.csv,principles,0.0
Colgate University.csv,priority,0.0
Colgate University.csv,private,0.0678406800296665
Colgate University.csv,process,0.07372196499770348
Colgate University.csv,processes,0.0
Colgate University.csv,professional,0.0
Colgate University.csv,profound,0.0
Colgate University.csv,program,0.0
Colgate University.csv,programs,0.0
Colgate University.csv,progress,0.0
Colgate University.csv,prohibiting,0.0
Colgate University.csv,promise,0.0
Colgate University.csv,promote,0.0
Colgate University.csv,proposal,0.0
Colgate University.csv,proposition,0.0
Colgate University.csv,prospective,0.0
Colgate University.csv,protection,0.0
Colgate University.csv,provide,0.0
Colgate University.csv,provides,0.059388826893257925
Colgate University.csv,providing,0.0
Colgate University.csv,provost,0.0
Colgate University.csv,public,0.05366222395090495
Colgate University.csv,purpose,0.059388826893257925
Colgate University.csv,pursue,0.0
Colgate University.csv,pursuing,0.0
Colgate University.csv,qualified,0.0
Colgate University.csv,quality,0.0
Colgate University.csv,question,0.0
Colgate University.csv,questions,0.0
Colgate University.csv,race,0.022278407674194343
Colgate University.csv,racial,0.0
Colgate University.csv,racially,0.0
Colgate University.csv,racism,0.0
Colgate University.csv,range,0.0
Colgate University.csv,reach,0.0
Colgate University.csv,reaching,0.0
Colgate University.csv,reaffirm,0.0
Colgate University.csv,realize,0.0
Colgate University.csv,recent,0.05537614186980186
Colgate University.csv,recently,0.0
Colgate University.csv,recognize,0.0
Colgate University.csv,recruit,0.061790058818581
Colgate University.csv,recruiting,0.0
Colgate University.csv,recruitment,0.0678406800296665
Colgate University.csv,reflect,0.0
Colgate University.csv,reflects,0.0
Colgate University.csv,regarding,0.0
Colgate University.csv,related,0.0
Colgate University.csv,released,0.0678406800296665
Colgate University.csv,religious,0.0
Colgate University.csv,remain,0.0
Colgate University.csv,remains,0.0
Colgate University.csv,remarkable,0.0
Colgate University.csv,representation,0.0
Colgate University.csv,require,0.0
Colgate University.csv,required,0.0
Colgate University.csv,requires,0.0
Colgate University.csv,research,0.0
Colgate University.csv,resources,0.0
Colgate University.csv,respect,0.0
Colgate University.csv,respond,0.0
Colgate University.csv,responsibility,0.0
Colgate University.csv,result,0.0
Colgate University.csv,resulted,0.0
Colgate University.csv,review,0.11889900396319375
Colgate University.csv,reviewing,0.05537614186980186
Colgate University.csv,rice,0.0
Colgate University.csv,rich,0.0
Colgate University.csv,richly,0.0
Colgate University.csv,right,0.0
Colgate University.csv,rights,0.0
Colgate University.csv,rigorous,0.0
Colgate University.csv,roberts,0.0
Colgate University.csv,robust,0.0
Colgate University.csv,role,0.0
Colgate University.csv,rooted,0.0
Colgate University.csv,rule,0.0
Colgate University.csv,ruled,0.0
Colgate University.csv,rules,0.0
Colgate University.csv,ruling,0.0
Colgate University.csv,rulings,0.0
Colgate University.csv,said,0.0
Colgate University.csv,say,0.0
Colgate University.csv,scholars,0.0
Colgate University.csv,scholarship,0.0
Colgate University.csv,school,0.0
Colgate University.csv,schools,0.0
Colgate University.csv,science,0.0
Colgate University.csv,sciences,0.0
Colgate University.csv,scores,0.0
Colgate University.csv,sectors,0.0
Colgate University.csv,seek,0.0
Colgate University.csv,seeking,0.0
Colgate University.csv,seen,0.0
Colgate University.csv,selective,0.0
Colgate University.csv,sense,0.0
Colgate University.csv,serve,0.0
Colgate University.csv,served,0.0678406800296665
Colgate University.csv,service,0.06456207764079386
Colgate University.csv,services,0.0
Colgate University.csv,set,0.0
Colgate University.csv,sffa,0.0
Colgate University.csv,share,0.0
Colgate University.csv,shared,0.0
Colgate University.csv,sharing,0.0
Colgate University.csv,signed,0.0
Colgate University.csv,significant,0.0
Colgate University.csv,significantly,0.0
Colgate University.csv,similar,0.0
Colgate University.csv,simply,0.0
Colgate University.csv,sincerely,0.0
Colgate University.csv,single,0.0
Colgate University.csv,skidmore,0.0
Colgate University.csv,smith,0.0
Colgate University.csv,social,0.0
Colgate University.csv,societal,0.0
Colgate University.csv,society,0.0
Colgate University.csv,socioeconomic,0.0
Colgate University.csv,solutions,0.0
Colgate University.csv,solving,0.0
Colgate University.csv,sonia,0.0
Colgate University.csv,soon,0.0
Colgate University.csv,sotomayor,0.0
Colgate University.csv,sought,0.0
Colgate University.csv,special,0.0
Colgate University.csv,specific,0.0
Colgate University.csv,specifically,0.0
Colgate University.csv,spiritual,0.0
Colgate University.csv,staff,0.0
Colgate University.csv,stand,0.0
Colgate University.csv,standards,0.0
Colgate University.csv,standing,0.0
Colgate University.csv,stanford,0.0
Colgate University.csv,state,0.0
Colgate University.csv,stated,0.0
Colgate University.csv,statement,0.0
Colgate University.csv,states,0.0
Colgate University.csv,status,0.0
Colgate University.csv,stay,0.0
Colgate University.csv,steadfast,0.0
Colgate University.csv,stem,0.0
Colgate University.csv,step,0.0
Colgate University.csv,steps,0.247160235274324
Colgate University.csv,strategic,0.0
Colgate University.csv,strategies,0.0
Colgate University.csv,strength,0.0
Colgate University.csv,strengthen,0.0
Colgate University.csv,strengthened,0.0
Colgate University.csv,strengthens,0.0
Colgate University.csv,strengths,0.0
Colgate University.csv,strides,0.0
Colgate University.csv,strive,0.0
Colgate University.csv,striving,0.0
Colgate University.csv,strong,0.0
Colgate University.csv,stronger,0.0
Colgate University.csv,strongly,0.0
Colgate University.csv,struggle,0.0
Colgate University.csv,student,0.0
Colgate University.csv,students,0.08686563181847248
Colgate University.csv,studies,0.0
Colgate University.csv,study,0.0
Colgate University.csv,studying,0.0
Colgate University.csv,succeed,0.0
Colgate University.csv,success,0.0
Colgate University.csv,successful,0.0
Colgate University.csv,summer,0.0
Colgate University.csv,support,0.07006134482114806
Colgate University.csv,supported,0.0
Colgate University.csv,supporting,0.0
Colgate University.csv,supreme,0.01962913695582456
Colgate University.csv,sustain,0.0
Colgate University.csv,sustained,0.0
Colgate University.csv,sustaining,0.0
Colgate University.csv,swarthmore,0.0
Colgate University.csv,taken,0.0
Colgate University.csv,takes,0.0
Colgate University.csv,talent,0.0
Colgate University.csv,talented,0.14077286620017984
Colgate University.csv,talents,0.0
Colgate University.csv,teach,0.0
Colgate University.csv,teaching,0.0
Colgate University.csv,team,0.0
Colgate University.csv,teams,0.0
Colgate University.csv,test,0.0
Colgate University.csv,tests,0.0
Colgate University.csv,think,0.0
Colgate University.csv,thinking,0.0
Colgate University.csv,thoroughly,0.0
Colgate University.csv,thought,0.0
Colgate University.csv,thoughtful,0.0
Colgate University.csv,thoughtfully,0.0
Colgate University.csv,thrive,0.0
Colgate University.csv,tied,0.0
Colgate University.csv,time,0.0
Colgate University.csv,title,0.0
Colgate University.csv,today,0.022858539512665234
Colgate University.csv,took,0.0
Colgate University.csv,tool,0.0
Colgate University.csv,tools,0.0
Colgate University.csv,traditional,0.0
Colgate University.csv,transformative,0.0
Colgate University.csv,true,0.0
Colgate University.csv,truly,0.0
Colgate University.csv,tufts,0.0
Colgate University.csv,turn,0.0
Colgate University.csv,type,0.0
Colgate University.csv,uc,0.0
Colgate University.csv,ucla,0.0
Colgate University.csv,unc,0.0
Colgate University.csv,unchanged,0.0
Colgate University.csv,unconstitutional,0.0
Colgate University.csv,undergraduate,0.0
Colgate University.csv,undergraduates,0.0
Colgate University.csv,underrepresented,0.0
Colgate University.csv,understand,0.0
Colgate University.csv,understanding,0.0
Colgate University.csv,understood,0.0
Colgate University.csv,undeterred,0.0
Colgate University.csv,union,0.0
Colgate University.csv,unique,0.0
Colgate University.csv,united,0.0
Colgate University.csv,universities,0.03000302996783044
Colgate University.csv,university,0.12360231303859813
Colgate University.csv,unlawful,0.0
Colgate University.csv,unwavering,0.0
Colgate University.csv,updates,0.0
Colgate University.csv,use,0.0
Colgate University.csv,used,0.0
Colgate University.csv,using,0.0
Colgate University.csv,value,0.0
Colgate University.csv,valued,0.0
Colgate University.csv,values,0.030447065550072594
Colgate University.csv,vanderbilt,0.0
Colgate University.csv,varied,0.0
Colgate University.csv,variety,0.0
Colgate University.csv,various,0.0
Colgate University.csv,vassar,0.0
Colgate University.csv,ve,0.0
Colgate University.csv,vi,0.0
Colgate University.csv,vibrant,0.0
Colgate University.csv,vice,0.0
Colgate University.csv,view,0.0
Colgate University.csv,viewpoints,0.0
Colgate University.csv,views,0.0
Colgate University.csv,violate,0.0
Colgate University.csv,vision,0.0
Colgate University.csv,visit,0.0
Colgate University.csv,vital,0.0
Colgate University.csv,vitally,0.0
Colgate University.csv,voices,0.0
Colgate University.csv,wake,0.0
Colgate University.csv,want,0.0
Colgate University.csv,washington,0.0
Colgate University.csv,washu,0.0
Colgate University.csv,waver,0.0
Colgate University.csv,way,0.0
Colgate University.csv,ways,0.0
Colgate University.csv,webb,0.0
Colgate University.csv,weeks,0.05537614186980186
Colgate University.csv,welcome,0.0
Colgate University.csv,welcomes,0.0
Colgate University.csv,welcoming,0.0
Colgate University.csv,wellesley,0.0
Colgate University.csv,wesleyan,0.0
Colgate University.csv,white,0.0
Colgate University.csv,wide,0.0
Colgate University.csv,wider,0.07185336505312255
Colgate University.csv,williams,0.0
Colgate University.csv,women,0.0
Colgate University.csv,words,0.0
Colgate University.csv,work,0.0
Colgate University.csv,workforce,0.0
Colgate University.csv,working,0.03889891868648118
Colgate University.csv,world,0.0
Colgate University.csv,write,0.0
Colgate University.csv,writing,0.0
Colgate University.csv,wrote,0.0
Colgate University.csv,yale,0.0
Colgate University.csv,year,0.0
Colgate University.csv,years,0.07926600264212917
Colgate University.csv,yesterday,0.0
Colgate University.csv,york,0.0
Colgate University.csv,young,0.0
College of the Ozarks.csv,100,0.0
College of the Ozarks.csv,11,0.0
College of the Ozarks.csv,14th,0.0
College of the Ozarks.csv,1978,0.0
College of the Ozarks.csv,1996,0.0
College of the Ozarks.csv,20,0.0
College of the Ozarks.csv,2022,0.0
College of the Ozarks.csv,2023,0.0
College of the Ozarks.csv,209,0.0
College of the Ozarks.csv,237,0.0
College of the Ozarks.csv,25,0.0
College of the Ozarks.csv,29,0.0
College of the Ozarks.csv,30,0.0
College of the Ozarks.csv,32,0.0
College of the Ozarks.csv,322,0.0
College of the Ozarks.csv,40,0.0
College of the Ozarks.csv,50,0.0
College of the Ozarks.csv,615,0.0
College of the Ozarks.csv,abide,0.0
College of the Ozarks.csv,ability,0.0
College of the Ozarks.csv,able,0.0
College of the Ozarks.csv,absolutely,0.0
College of the Ozarks.csv,academic,0.0
College of the Ozarks.csv,academically,0.0
College of the Ozarks.csv,access,0.0
College of the Ozarks.csv,accessible,0.0
College of the Ozarks.csv,accomplishments,0.0
College of the Ozarks.csv,account,0.0
College of the Ozarks.csv,achieve,0.0
College of the Ozarks.csv,achieved,0.0
College of the Ozarks.csv,achievements,0.0
College of the Ozarks.csv,achieving,0.0
College of the Ozarks.csv,acknowledge,0.0
College of the Ozarks.csv,act,0.0
College of the Ozarks.csv,action,0.0
College of the Ozarks.csv,actions,0.0
College of the Ozarks.csv,actively,0.0
College of the Ozarks.csv,activities,0.0
College of the Ozarks.csv,adapt,0.0
College of the Ozarks.csv,addition,0.0
College of the Ozarks.csv,additional,0.0
College of the Ozarks.csv,address,0.0
College of the Ozarks.csv,adjustments,0.0
College of the Ozarks.csv,administrators,0.0
College of the Ozarks.csv,admission,0.0
College of the Ozarks.csv,admissions,0.0
College of the Ozarks.csv,admit,0.0
College of the Ozarks.csv,admitted,0.0
College of the Ozarks.csv,admitting,0.0
College of the Ozarks.csv,adopted,0.0
College of the Ozarks.csv,advance,0.0
College of the Ozarks.csv,advancing,0.0
College of the Ozarks.csv,affect,0.0
College of the Ozarks.csv,affected,0.0
College of the Ozarks.csv,affirm,0.0
College of the Ozarks.csv,affirmative,0.0
College of the Ozarks.csv,affordable,0.0
College of the Ozarks.csv,african,0.0
College of the Ozarks.csv,ago,0.0
College of the Ozarks.csv,agree,0.0
College of the Ozarks.csv,ahead,0.0
College of the Ozarks.csv,aid,0.0
College of the Ozarks.csv,al,0.0
College of the Ozarks.csv,allow,0.0
College of the Ozarks.csv,allowed,0.0
College of the Ozarks.csv,allowing,0.0
College of the Ozarks.csv,alter,0.0
College of the Ozarks.csv,alumni,0.0
College of the Ozarks.csv,amendment,0.0
College of the Ozarks.csv,america,0.0
College of the Ozarks.csv,american,0.0
College of the Ozarks.csv,americans,0.0
College of the Ozarks.csv,amicus,0.0
College of the Ozarks.csv,analyze,0.0
College of the Ozarks.csv,analyzing,0.0
College of the Ozarks.csv,announced,0.0
College of the Ozarks.csv,answers,0.0
College of the Ozarks.csv,anticipated,0.0
College of the Ozarks.csv,anticipating,0.0
College of the Ozarks.csv,applicant,0.0
College of the Ozarks.csv,applicants,0.0
College of the Ozarks.csv,application,0.0
College of the Ozarks.csv,applications,0.0
College of the Ozarks.csv,apply,0.0
College of the Ozarks.csv,appointment,0.0
College of the Ozarks.csv,appreciate,0.0
College of the Ozarks.csv,approach,0.0
College of the Ozarks.csv,approaches,0.0
College of the Ozarks.csv,area,0.0
College of the Ozarks.csv,areas,0.0
College of the Ozarks.csv,argued,0.0
College of the Ozarks.csv,argument,0.0
College of the Ozarks.csv,arguments,0.0
College of the Ozarks.csv,array,0.0
College of the Ozarks.csv,arts,0.0
College of the Ozarks.csv,aspects,0.0
College of the Ozarks.csv,assess,0.0
College of the Ozarks.csv,assessing,0.0
College of the Ozarks.csv,assessment,0.0
College of the Ozarks.csv,association,0.0
College of the Ozarks.csv,assumptions,0.0
College of the Ozarks.csv,assure,0.0
College of the Ozarks.csv,attend,0.0
College of the Ozarks.csv,attention,0.0
College of the Ozarks.csv,attract,0.0
College of the Ozarks.csv,attracting,0.0
College of the Ozarks.csv,august,0.0
College of the Ozarks.csv,available,0.0
College of the Ozarks.csv,away,0.0
College of the Ozarks.csv,babson,0.0
College of the Ozarks.csv,background,0.0
College of the Ozarks.csv,backgrounds,0.0
College of the Ozarks.csv,bakke,0.0
College of the Ozarks.csv,ban,0.0
College of the Ozarks.csv,banned,0.0
College of the Ozarks.csv,banning,0.0
College of the Ozarks.csv,barnard,0.0
College of the Ozarks.csv,barriers,0.0
College of the Ozarks.csv,based,0.0
College of the Ozarks.csv,basis,0.0
College of the Ozarks.csv,bates,0.0
College of the Ozarks.csv,bedrock,0.0
College of the Ozarks.csv,begun,0.0
College of the Ozarks.csv,belief,0.0
College of the Ozarks.csv,beliefs,0.0
College of the Ozarks.csv,believe,0.0
College of the Ozarks.csv,belong,0.0
College of the Ozarks.csv,belonging,0.0
College of the Ozarks.csv,benefit,0.0
College of the Ozarks.csv,benefits,0.0
College of the Ozarks.csv,best,0.0
College of the Ozarks.csv,better,0.0
College of the Ozarks.csv,black,0.0
College of the Ozarks.csv,blind,0.0
College of the Ozarks.csv,body,0.0
College of the Ozarks.csv,boston,0.0
College of the Ozarks.csv,bounds,0.0
College of the Ozarks.csv,brief,0.0
College of the Ozarks.csv,briefs,0.0
College of the Ozarks.csv,brightest,0.0
College of the Ozarks.csv,bring,0.0
College of the Ozarks.csv,bringing,0.0
College of the Ozarks.csv,brings,0.0
College of the Ozarks.csv,broad,0.0
College of the Ozarks.csv,broadly,0.0
College of the Ozarks.csv,brought,0.0
College of the Ozarks.csv,brown,0.0
College of the Ozarks.csv,build,0.0
College of the Ozarks.csv,building,0.0
College of the Ozarks.csv,built,0.0
College of the Ozarks.csv,california,0.0
College of the Ozarks.csv,caltech,0.0
College of the Ozarks.csv,campus,0.0
College of the Ozarks.csv,campuses,0.0
College of the Ozarks.csv,capacity,0.0
College of the Ozarks.csv,care,0.0
College of the Ozarks.csv,career,0.0
College of the Ozarks.csv,carefully,0.0
College of the Ozarks.csv,carleton,0.0
College of the Ozarks.csv,carolina,0.0
College of the Ozarks.csv,case,0.0
College of the Ozarks.csv,cases,0.0
College of the Ozarks.csv,catholic,0.0
College of the Ozarks.csv,center,0.0
College of the Ozarks.csv,central,0.0
College of the Ozarks.csv,century,0.0
College of the Ozarks.csv,certainly,0.0
College of the Ozarks.csv,challenge,0.0
College of the Ozarks.csv,challenged,0.0
College of the Ozarks.csv,challenges,0.0
College of the Ozarks.csv,challenging,0.0
College of the Ozarks.csv,change,0.0
College of the Ozarks.csv,changed,0.0
College of the Ozarks.csv,changes,0.0
College of the Ozarks.csv,changing,0.0
College of the Ozarks.csv,chapel,0.0
College of the Ozarks.csv,characteristics,0.0
College of the Ozarks.csv,chicago,0.0
College of the Ozarks.csv,chief,0.0
College of the Ozarks.csv,citizens,0.0
College of the Ozarks.csv,citizenship,0.0
College of the Ozarks.csv,civil,0.0
College of the Ozarks.csv,class,0.0
College of the Ozarks.csv,classes,0.0
College of the Ozarks.csv,classroom,0.0
College of the Ozarks.csv,classrooms,0.0
College of the Ozarks.csv,clause,0.0
College of the Ozarks.csv,clear,0.0
College of the Ozarks.csv,closely,0.0
College of the Ozarks.csv,cmu,0.0
College of the Ozarks.csv,colby,0.0
College of the Ozarks.csv,colgate,0.0
College of the Ozarks.csv,colleagues,0.0
College of the Ozarks.csv,college,0.0
College of the Ozarks.csv,colleges,0.0
College of the Ozarks.csv,color,0.0
College of the Ozarks.csv,columbia,0.0
College of the Ozarks.csv,come,0.0
College of the Ozarks.csv,comes,0.0
College of the Ozarks.csv,coming,0.0
College of the Ozarks.csv,commitment,0.0
College of the Ozarks.csv,commitments,0.0
College of the Ozarks.csv,committed,0.0
College of the Ozarks.csv,common,0.0
College of the Ozarks.csv,communicate,0.0
College of the Ozarks.csv,communities,0.0
College of the Ozarks.csv,community,0.0
College of the Ozarks.csv,compelling,0.0
College of the Ozarks.csv,complete,0.0
College of the Ozarks.csv,complex,0.0
College of the Ozarks.csv,compliance,0.0
College of the Ozarks.csv,comply,0.0
College of the Ozarks.csv,concerned,0.0
College of the Ozarks.csv,concerning,0.0
College of the Ozarks.csv,confident,0.0
College of the Ozarks.csv,connor,0.0
College of the Ozarks.csv,conscious,0.0
College of the Ozarks.csv,consider,0.0
College of the Ozarks.csv,consideration,0.0
College of the Ozarks.csv,considering,0.0
College of the Ozarks.csv,consistent,0.0
College of the Ozarks.csv,constitution,0.0
College of the Ozarks.csv,construed,0.0
College of the Ozarks.csv,context,0.0
College of the Ozarks.csv,continue,0.0
College of the Ozarks.csv,continues,0.0
College of the Ozarks.csv,continuing,0.0
College of the Ozarks.csv,contribute,0.0
College of the Ozarks.csv,contributes,0.0
College of the Ozarks.csv,conversation,0.0
College of the Ozarks.csv,cooper,0.0
College of the Ozarks.csv,core,0.0
College of the Ozarks.csv,cornell,0.0
College of the Ozarks.csv,counsel,0.0
College of the Ozarks.csv,country,0.0
College of the Ozarks.csv,course,0.0
College of the Ozarks.csv,court,0.0
College of the Ozarks.csv,create,0.0
College of the Ozarks.csv,created,0.0
College of the Ozarks.csv,creating,0.0
College of the Ozarks.csv,creation,0.0
College of the Ozarks.csv,creative,0.0
College of the Ozarks.csv,creativity,0.0
College of the Ozarks.csv,critical,0.0
College of the Ozarks.csv,critically,0.0
College of the Ozarks.csv,crucial,0.0
College of the Ozarks.csv,cultivating,0.0
College of the Ozarks.csv,cultural,0.0
College of the Ozarks.csv,culture,0.0
College of the Ozarks.csv,current,0.0
College of the Ozarks.csv,curriculum,0.0
College of the Ozarks.csv,dartmouth,0.0
College of the Ozarks.csv,day,0.0
College of the Ozarks.csv,dean,0.0
College of the Ozarks.csv,dear,0.0
College of the Ozarks.csv,decades,0.0
College of the Ozarks.csv,decision,0.0
College of the Ozarks.csv,decisions,0.0
College of the Ozarks.csv,dedicated,0.0
College of the Ozarks.csv,deep,0.0
College of the Ozarks.csv,deeply,0.0
College of the Ozarks.csv,define,0.0
College of the Ozarks.csv,dei,0.0
College of the Ozarks.csv,demands,0.0
College of the Ozarks.csv,democracy,0.0
College of the Ozarks.csv,demonstrated,0.0
College of the Ozarks.csv,depend,0.0
College of the Ozarks.csv,designed,0.0
College of the Ozarks.csv,despite,0.0
College of the Ozarks.csv,details,0.0
College of the Ozarks.csv,determine,0.0
College of the Ozarks.csv,determined,0.0
College of the Ozarks.csv,develop,0.0
College of the Ozarks.csv,developed,0.0
College of the Ozarks.csv,developing,0.0
College of the Ozarks.csv,difference,0.0
College of the Ozarks.csv,differences,0.0
College of the Ozarks.csv,different,0.0
College of the Ozarks.csv,difficult,0.0
College of the Ozarks.csv,dimension,0.0
College of the Ozarks.csv,dimensions,0.0
College of the Ozarks.csv,directly,0.0
College of the Ozarks.csv,disagree,0.0
College of the Ozarks.csv,disappointed,0.0
College of the Ozarks.csv,disappointing,0.0
College of the Ozarks.csv,disappointment,0.0
College of the Ozarks.csv,discourse,0.0
College of the Ozarks.csv,discovery,0.0
College of the Ozarks.csv,discrimination,0.0
College of the Ozarks.csv,discussion,0.0
College of the Ozarks.csv,dissenting,0.0
College of the Ozarks.csv,diverse,0.0
College of the Ozarks.csv,diversity,0.0
College of the Ozarks.csv,does,0.0
College of the Ozarks.csv,doing,0.0
College of the Ozarks.csv,domestic,0.0
College of the Ozarks.csv,doors,0.0
College of the Ozarks.csv,doubled,0.0
College of the Ozarks.csv,doubt,0.0
College of the Ozarks.csv,drake,0.0
College of the Ozarks.csv,driven,0.0
College of the Ozarks.csv,duke,0.0
College of the Ozarks.csv,dynamic,0.0
College of the Ozarks.csv,earlier,0.0
College of the Ozarks.csv,economic,0.0
College of the Ozarks.csv,economically,0.0
College of the Ozarks.csv,edu,0.0
College of the Ozarks.csv,educate,0.0
College of the Ozarks.csv,educating,0.0
College of the Ozarks.csv,education,0.0
College of the Ozarks.csv,educational,0.0
College of the Ozarks.csv,effect,0.0
College of the Ozarks.csv,effective,0.0
College of the Ozarks.csv,effects,0.0
College of the Ozarks.csv,effort,0.0
College of the Ozarks.csv,efforts,0.0
College of the Ozarks.csv,elect,0.0
College of the Ozarks.csv,element,0.0
College of the Ozarks.csv,embedded,0.0
College of the Ozarks.csv,embrace,0.0
College of the Ozarks.csv,emory,0.0
College of the Ozarks.csv,empathy,0.0
College of the Ozarks.csv,emphasized,0.0
College of the Ozarks.csv,employ,0.0
College of the Ozarks.csv,employee,0.0
College of the Ozarks.csv,enable,0.0
College of the Ozarks.csv,enabled,0.0
College of the Ozarks.csv,encourage,0.0
College of the Ozarks.csv,end,0.0
College of the Ozarks.csv,energy,0.0
College of the Ozarks.csv,engage,0.0
College of the Ozarks.csv,engaged,0.0
College of the Ozarks.csv,engagement,0.0
College of the Ozarks.csv,engaging,0.0
College of the Ozarks.csv,engineering,0.0
College of the Ozarks.csv,enhance,0.0
College of the Ozarks.csv,enhances,0.0
College of the Ozarks.csv,enhancing,0.0
College of the Ozarks.csv,enrich,0.0
College of the Ozarks.csv,enriched,0.0
College of the Ozarks.csv,enriches,0.0
College of the Ozarks.csv,enroll,0.0
College of the Ozarks.csv,enrolling,0.0
College of the Ozarks.csv,enrollment,0.0
College of the Ozarks.csv,enshrined,0.0
College of the Ozarks.csv,ensure,0.0
College of the Ozarks.csv,ensuring,0.0
College of the Ozarks.csv,entering,0.0
College of the Ozarks.csv,environment,0.0
College of the Ozarks.csv,environments,0.0
College of the Ozarks.csv,equal,0.0
College of the Ozarks.csv,equality,0.0
College of the Ozarks.csv,equitable,0.0
College of the Ozarks.csv,equity,0.0
College of the Ozarks.csv,especially,0.0
College of the Ozarks.csv,essential,0.0
